repo_name,is_opt_final,is_opt_arch_keyword,is_opt_arch_llm,is_opt_arch_final
free_check_box,文件不存在,文件不存在,文件不存在,文件不存在
freeablo,0,0,0,0
freeaoe,1,0,0,0
freebayes,1,0,0,0
freebee,1,0,0,0
freebind,文件不存在,文件不存在,文件不存在,文件不存在
freebsd-src,0,0,0,0
freeciv,17,1,1,0
freeciv21,3,1,1,0
freecom,0,0,0,0
freecs,文件不存在,文件不存在,文件不存在,文件不存在
freedeck-ino,0,0,0,0
freediag,1,0,0,0
freedom,1,0,0,0
freedom-e-sdk,0,0,0,0
freedom-metal,0,0,0,0
freeds,文件不存在,文件不存在,文件不存在,文件不存在
freedv-gui,0,0,0,0
freeform,文件不存在,文件不存在,文件不存在,文件不存在
freeglut,0,0,0,0
freehl,文件不存在,文件不存在,文件不存在,文件不存在
freeimage,文件不存在,文件不存在,文件不存在,文件不存在
freelan,1,0,0,0
freeminer,5,0,0,0
freemint,3,0,0,0
freemodbus,文件不存在,文件不存在,文件不存在,文件不存在
freemote,文件不存在,文件不存在,文件不存在,文件不存在
freenode,文件不存在,文件不存在,文件不存在,文件不存在
freeopcua,0,0,0,0
freeorion,20,3,3,0
freepad,文件不存在,文件不存在,文件不存在,文件不存在
freepiano,0,0,0,0
freeradius-server,12,1,1,0
freertos-addons,文件不存在,文件不存在,文件不存在,文件不存在
freertos-teensy,0,0,0,0
freertos.rs,文件不存在,文件不存在,文件不存在,文件不存在
freesasa,1,0,0,0
freeserf,0,0,0,0
freeshooter,0,0,0,0
freeshuttercounter,文件不存在,文件不存在,文件不存在,文件不存在
freesurfer,4,0,0,0
freeswitch,4,1,1,0
freetds,8,2,2,1
freetuxtv,文件不存在,文件不存在,文件不存在,文件不存在
freetype,0,0,0,0
freetype-gl,1,0,0,0
freetype-windows-binaries,文件不存在,文件不存在,文件不存在,文件不存在
freetype2,6,0,0,0
freewheeling,文件不存在,文件不存在,文件不存在,文件不存在
frei0r,5,1,1,0
frenet_optimal_trajectory_planner,文件不存在,文件不存在,文件不存在,文件不存在
frepple,5,1,1,0
frequensea,2,0,0,0
fresh_cooked_tweens,文件不存在,文件不存在,文件不存在,文件不存在
freshplayerplugin,3,0,0,0
fresnel,0,0,0,0
freud,4,0,0,0
fribidi,0,0,0,0
frida-cycript,0,0,0,0
frida-detection,文件不存在,文件不存在,文件不存在,文件不存在
frida-gum,9,2,2,2
frida-node,0,0,0,0
frida-python,0,0,0,0
frida-rust,文件不存在,文件不存在,文件不存在,文件不存在
friidump,文件不存在,文件不存在,文件不存在,文件不存在
frinet,文件不存在,文件不存在,文件不存在,文件不存在
friso,0,0,0,0
fritzing-app,2,0,0,0
from-scratch,0,0,0,0
fromage,1,0,0,0
frontier_exploration,文件不存在,文件不存在,文件不存在,文件不存在
frosted,0,0,0,0
frostwire-jlibtorrent,0,0,0,0
frozen,1,0,0,0
frozenbubbleandroid,文件不存在,文件不存在,文件不存在,文件不存在
frr,38,7,7,0
frt,文件不存在,文件不存在,文件不存在,文件不存在
frugally-deep,8,1,1,1
fruit,2,0,0,0
fruitstrap,文件不存在,文件不存在,文件不存在,文件不存在
fs,文件不存在,文件不存在,文件不存在,文件不存在
fs-uae,0,0,0,0
fs2open.github.com,14,1,1,1
fsarchiver,0,0,0,0
fscryptctl,0,0,0,0
fsd_algorithm,文件不存在,文件不存在,文件不存在,文件不存在
fsearch,4,0,0,0
fsevents,文件不存在,文件不存在,文件不存在,文件不存在
fsmlite,文件不存在,文件不存在,文件不存在,文件不存在
fsmon,0,0,0,0
fsociety-ransomware-MrRobot,文件不存在,文件不存在,文件不存在,文件不存在
fsp,文件不存在,文件不存在,文件不存在,文件不存在
fssb,文件不存在,文件不存在,文件不存在,文件不存在
fsst,1,1,1,1
fstalign,文件不存在,文件不存在,文件不存在,文件不存在
fstl,0,0,0,0
fstransform,1,0,0,0
fsv,文件不存在,文件不存在,文件不存在,文件不存在
fswatch,0,0,0,0
fswatcher,文件不存在,文件不存在,文件不存在,文件不存在
fswebcam,文件不存在,文件不存在,文件不存在,文件不存在
ft,0,0,0,0
ft2-clone,0,0,0,0
ft8_lib,0,0,0,0
ft_libgfx,文件不存在,文件不存在,文件不存在,文件不存在
ft_printf_tester,0,0,0,0
fteqw,2,0,0,0
ftl-sdk,0,0,0,0
ftp,文件不存在,文件不存在,文件不存在,文件不存在
ftpclient-cpp,文件不存在,文件不存在,文件不存在,文件不存在
ftpd,0,0,0,0
ftplibpp,文件不存在,文件不存在,文件不存在,文件不存在
ftpm_attack,文件不存在,文件不存在,文件不存在,文件不存在
ftrace-hook,0,0,0,0
fts-xapian,0,0,0,0
ftx-prog,文件不存在,文件不存在,文件不存在,文件不存在
fu,文件不存在,文件不存在,文件不存在,文件不存在
fuchsia,35,16,16,7
fuckOS,文件不存在,文件不存在,文件不存在,文件不存在
fudge,文件不存在,文件不存在,文件不存在,文件不存在
fugashi,文件不存在,文件不存在,文件不存在,文件不存在
fuif,文件不存在,文件不存在,文件不存在,文件不存在
fuji-cam-wifi-tool,文件不存在,文件不存在,文件不存在,文件不存在
fujihack,0,0,0,0
fujinet-firmware,3,0,0,0
full-beans,0,0,0,0
full-kernel-driver,文件不存在,文件不存在,文件不存在,文件不存在
full-stack-hello,0,0,0,0
full_coverage_path_planner,文件不存在,文件不存在,文件不存在,文件不存在
fully-homomorphic-encryption,文件不存在,文件不存在,文件不存在,文件不存在
fumo_loader,文件不存在,文件不存在,文件不存在,文件不存在
funcheck,文件不存在,文件不存在,文件不存在,文件不存在
funchook,0,0,0,0
function2,0,0,0,0
function_ref,文件不存在,文件不存在,文件不存在,文件不存在
functionsimsearch,1,0,0,0
funny_lidar_slam,文件不存在,文件不存在,文件不存在,文件不存在
funtrace,0,0,0,0
furble,文件不存在,文件不存在,文件不存在,文件不存在
furnace,5,0,0,0
fuse,0,0,0,0
fuse-archive,0,0,0,0
fuse-ext2,文件不存在,文件不存在,文件不存在,文件不存在
fuse-nfs,0,0,0,0
fuse-overlayfs,1,0,0,0
fusion,文件不存在,文件不存在,文件不存在,文件不存在
fusion-ukf,1,0,0,0
fut,文件不存在,文件不存在,文件不存在,文件不存在
future-extensions,文件不存在,文件不存在,文件不存在,文件不存在
futurerestore,0,0,0,0
fuzzer-test-suite,文件不存在,文件不存在,文件不存在,文件不存在
fuzzgoat,文件不存在,文件不存在,文件不存在,文件不存在
fuzzing,文件不存在,文件不存在,文件不存在,文件不存在
fuzzing-101-solutions,文件不存在,文件不存在,文件不存在,文件不存在
fuzzolic,0,0,0,0
fuzzotron,0,0,0,0
fuzztest,3,1,1,0
fuzzuf,0,0,0,0
fuzzy-pid,文件不存在,文件不存在,文件不存在,文件不存在
fuzzylite,0,0,0,0
fvwm,1,0,0,0
fvwm3,0,0,0,0
fvwm95,文件不存在,文件不存在,文件不存在,文件不存在
fw,文件不存在,文件不存在,文件不存在,文件不存在
fw-AC63_BT_SDK,文件不存在,文件不存在,文件不存在,文件不存在
fwbuilder,0,0,0,0
fwexpl,文件不存在,文件不存在,文件不存在,文件不存在
fwlib,文件不存在,文件不存在,文件不存在,文件不存在
fwupd,13,1,1,0
fx-gltf,文件不存在,文件不存在,文件不存在,文件不存在
fx2lib,0,0,0,0
fx3fun,文件不存在,文件不存在,文件不存在,文件不存在
fxIP,文件不存在,文件不存在,文件不存在,文件不存在
fxruby,0,0,0,0
fxsound-app,文件不存在,文件不存在,文件不存在,文件不存在
fyrtur-motor-board,文件不存在,文件不存在,文件不存在,文件不存在
fzy,4,0,0,0
g13,0,0,0,0
g2,0,0,0,0
g2o,0,0,0,0
g2opy,文件不存在,文件不存在,文件不存在,文件不存在
g3log,3,1,1,0
g6k,文件不存在,文件不存在,文件不存在,文件不存在
g810-led,0,0,0,0
gBar,0,0,0,0
gImageReader,1,0,0,0
gRainbow,0,0,0,0
gSLICr,文件不存在,文件不存在,文件不存在,文件不存在
gStar4D,文件不存在,文件不存在,文件不存在,文件不存在
gStore,0,0,0,0
g_s32k144,文件不存在,文件不存在,文件不存在,文件不存在
ga,1,0,0,0
ga-cmd,0,0,0,0
gadgetron,4,0,0,0
gaggimate,文件不存在,文件不存在,文件不存在,文件不存在
gaia,0,0,0,0
gainput,0,0,0,0
gakuen-imas-localify,文件不存在,文件不存在,文件不存在,文件不存在
galagino,文件不存在,文件不存在,文件不存在,文件不存在
galculator,文件不存在,文件不存在,文件不存在,文件不存在
galera,1,0,0,0
galmon,3,0,0,0
gambatte-libretro,1,0,0,0
gambit,1,1,1,0
game,文件不存在,文件不存在,文件不存在,文件不存在
game-and-watch-patch,0,0,0,0
game-and-watch-retro-go,文件不存在,文件不存在,文件不存在,文件不存在
game-in-cpp-full-course,文件不存在,文件不存在,文件不存在,文件不存在
game_service_system,文件不存在,文件不存在,文件不存在,文件不存在
gameboy,1,0,0,0
gamecard-microsd,文件不存在,文件不存在,文件不存在,文件不存在
gamecode,0,0,0,0
gamekid,文件不存在,文件不存在,文件不存在,文件不存在
gamemachine,0,0,0,0
gamemath,文件不存在,文件不存在,文件不存在,文件不存在
gamemode,1,1,1,0
gameoverlayrenderer-imgui-dx9,文件不存在,文件不存在,文件不存在,文件不存在
gameplay,0,0,0,0
gameport-adapter,0,0,0,0
games,文件不存在,文件不存在,文件不存在,文件不存在
games-samples,0,0,0,0
games_services,文件不存在,文件不存在,文件不存在,文件不存在
gamesneeze,文件不存在,文件不存在,文件不存在,文件不存在
gaminganywhere,0,0,0,0
gamma,文件不存在,文件不存在,文件不存在,文件不存在
gamma-ray,1,0,0,0
gammu,1,0,0,0
gap_sdk,0,0,0,0
gapbs,1,0,0,0
gaps,文件不存在,文件不存在,文件不存在,文件不存在
gardenAutomation,文件不存在,文件不存在,文件不存在,文件不存在
garglk,0,0,0,0
garrysmod_common,0,0,0,0
gaseous-giganticus,1,1,1,1
gason,1,0,0,0
gaster,文件不存在,文件不存在,文件不存在,文件不存在
gatekeeper,1,1,1,1
gatling,1,0,0,0
gator,文件不存在,文件不存在,文件不存在,文件不存在
gattlib,0,0,0,0
gauss,文件不存在,文件不存在,文件不存在,文件不存在
gaussian-splatting-cuda,文件不存在,文件不存在,文件不存在,文件不存在
gazebo-classic,2,0,0,0
gazebo-pkgs,文件不存在,文件不存在,文件不存在,文件不存在
gazebo-realsense,文件不存在,文件不存在,文件不存在,文件不存在
gazebo_ros2_control,0,0,0,0
gazebo_ros_2Dmap_plugin,文件不存在,文件不存在,文件不存在,文件不存在
gazebo_ros_motors,文件不存在,文件不存在,文件不存在,文件不存在
gazebo_ros_pkgs,0,0,0,0
gazebo_tutorials,文件不存在,文件不存在,文件不存在,文件不存在
gb,文件不存在,文件不存在,文件不存在,文件不存在
gb-link-firmware,文件不存在,文件不存在,文件不存在,文件不存在
gb-photo,5,0,0,0
gb-wordle,文件不存在,文件不存在,文件不存在,文件不存在
gb.teensy,文件不存在,文件不存在,文件不存在,文件不存在
gb28181-2016,文件不存在,文件不存在,文件不存在,文件不存在
gb28181ToH264,文件不存在,文件不存在,文件不存在,文件不存在
gba-link-cable-dumper,文件不存在,文件不存在,文件不存在,文件不存在
gba-link-connection,1,0,0,0
gba-remote-play,0,0,0,0
gbbs,2,0,0,0
gbdk-2020,1,0,0,0
gbdk_playground,文件不存在,文件不存在,文件不存在,文件不存在
gbe-plus,9,1,1,1
gbe_fork,1,0,0,0
gbemu,0,0,0,0
gbhv,0,0,0,0
gbinterceptor,文件不存在,文件不存在,文件不存在,文件不存在
gbox,0,0,0,0
gbplanner_ros,文件不存在,文件不存在,文件不存在,文件不存在
gbrl,文件不存在,文件不存在,文件不存在,文件不存在
gbs-control,0,0,0,0
gbsenpai,文件不存在,文件不存在,文件不存在,文件不存在
gbsplay,0,0,0,0
gbt-player,文件不存在,文件不存在,文件不存在,文件不存在
gbtl,文件不存在,文件不存在,文件不存在,文件不存在
gc,文件不存在,文件不存在,文件不存在,文件不存在
gc16x,文件不存在,文件不存在,文件不存在,文件不存在
gc_tracer,文件不存在,文件不存在,文件不存在,文件不存在
gcad3d,文件不存在,文件不存在,文件不存在,文件不存在
gcc,38,28,28,13
gcc-darwin-arm64,0,0,0,0
gcc-plugins,文件不存在,文件不存在,文件不存在,文件不存在
gcc-xtensa,5,0,0,0
gcc_termux,文件不存在,文件不存在,文件不存在,文件不存在
gccrs,108,74,74,27
gcem,0,0,0,0
gcmm,文件不存在,文件不存在,文件不存在,文件不存在
gcolor3,0,0,0,0
gdTree3D,0,0,0,0
gd_cubism,文件不存在,文件不存在,文件不存在,文件不存在
gdal,54,6,6,1
gdalcubes,文件不存在,文件不存在,文件不存在,文件不存在
gdbserver,文件不存在,文件不存在,文件不存在,文件不存在
gdbstub,文件不存在,文件不存在,文件不存在,文件不存在
gdextension,文件不存在,文件不存在,文件不存在,文件不存在
gdk,2,1,1,0
gdl,4,2,2,0
gdm,0,0,0,0
gdnsd,1,0,0,0
gdrcopy,0,0,0,0
gdrnpp_bop2022,文件不存在,文件不存在,文件不存在,文件不存在
gdrv-loader,文件不存在,文件不存在,文件不存在,文件不存在
gds-nvidia-fs,文件不存在,文件不存在,文件不存在,文件不存在
gds2Para,0,0,0,0
gdsdecomp,2,0,0,0
gdsion,0,0,0,0
gdstk,0,0,0,0
geant4,文件不存在,文件不存在,文件不存在,文件不存在
geany,7,1,1,0
geany-plugins,1,0,0,0
gear-lib,文件不存在,文件不存在,文件不存在,文件不存在
gearmulator,1,0,0,0
gebaar-libinput,文件不存在,文件不存在,文件不存在,文件不存在
gecko_sdk,文件不存在,文件不存在,文件不存在,文件不存在
gecode,0,0,0,0
geek_time_cpp,0,0,0,0
geeks-for-geeks-solutions,文件不存在,文件不存在,文件不存在,文件不存在
geeqie,7,0,0,0
geiss,文件不存在,文件不存在,文件不存在,文件不存在
gekkoboot,文件不存在,文件不存在,文件不存在,文件不存在
gem5,11,9,9,5
gem5-aladdin,0,0,0,0
gemm_hls,0,0,0,0
gemma.cpp,2,1,1,1
gemmi,8,1,1,0
gemmlowp,2,1,1,1
gemrb,26,2,2,0
gen-plugin-export,文件不存在,文件不存在,文件不存在,文件不存在
gen_amba_2021,文件不存在,文件不存在,文件不存在,文件不存在
genann,1,1,1,0
gencore,1,0,0,0
general_ai,文件不存在,文件不存在,文件不存在,文件不存在
general_apis_client,文件不存在,文件不存在,文件不存在,文件不存在
general_database,文件不存在,文件不存在,文件不存在,文件不存在
general_dev,文件不存在,文件不存在,文件不存在,文件不存在
generator,文件不存在,文件不存在,文件不存在,文件不存在
generic-ebpf,0,0,0,0
generic-node-se,文件不存在,文件不存在,文件不存在,文件不存在
